region_key,date,PM10_avg,PM25_avg,ws_avg,ta_avg,hm_avg,pa_avg,rn_day,month,season,dayofweek,PM25_lag1,PM25_lag7
충남,2023-01-13,21.58729388942774,15.30793381368066,1.8,9.4,96.6,1007.8,20.1,1,1,4,42.4837786259542,85.43791587452472
충남,2023-01-14,23.599437148217635,16.698514696685425,1.6,5.0,95.9,1011.3000000000001,0.3,1,1,5,15.30793381368066,92.49721964782206
충남,2023-01-15,18.90262172284644,10.856554307116104,3.6,-1.0,80.3,1016.7,0.4,1,1,6,16.698514696685425,34.34505087881591
충남,2023-01-16,21.987074023922364,11.415546152110133,2.5,-4.2,64.5,1023.0,0.0,1,1,0,10.856554307116104,35.70481161607692
충남,2023-01-17,32.11824109414758,18.121796619411125,1.1,-2.3,70.4,1023.9,0.0,1,1,1,11.415546152110133,38.3429297743883
충남,2023-01-18,60.607155889651146,29.378813311925267,1.1,-1.6,68.1,1023.5,0.0,1,1,2,18.121796619411125,50.80941247142106
충남,2023-01-19,62.48109640831758,24.49196597353497,2.1,0.3,68.8,1020.5,0.4,1,1,3,29.378813311925267,42.4837786259542
충남,2023-01-20,79.02629107981221,20.50798122065728,4.1,-1.8,52.8,1025.6,0.0,1,1,4,24.49196597353497,15.30793381368066
충남,2023-01-21,27.981961147086032,14.016651248843663,1.6,-3.2,63.800000000000004,1027.3,0.0,1,1,5,20.50798122065728,16.698514696685425
충남,2023-01-22,34.256244218316375,18.896854764107307,1.8,0.7,57.3,1022.6999999999999,0.0,1,1,6,14.016651248843663,10.856554307116104
충남,2023-01-23,59.013023255813955,34.652701252236135,2.6,-0.6,70.8,1021.3,0.0,1,1,0,18.896854764107307,11.415546152110133
충남,2023-01-24,26.634980988593156,10.044201520912548,5.6,-11.4,62.900000000000006,1027.3,0.1,1,1,1,34.652701252236135,18.121796619411125
충남,2023-01-25,23.31829088224437,11.429923305294409,1.6,-10.2,62.3,1027.4,0.0,1,1,2,10.044201520912548,29.378813311925267
충남,2023-01-26,29.59884281581485,21.17803760848602,1.2,-4.7,86.8,1020.7999999999998,3.2,1,1,3,11.429923305294409,24.49196597353497
충남,2023-01-27,33.64467483506126,19.467483506126296,3.6,-6.4,59.0,1020.8999999999999,0.0,1,1,4,21.17803760848602,20.50798122065728
충남,2023-01-28,31.51737720111214,14.31371640407785,1.7,-5.8,70.1,1020.0,0.4,1,1,5,19.467483506126296,14.016651248843663
충남,2023-01-29,51.013927576601674,18.470088871203078,2.6,-2.0,70.9,1016.9000000000001,0.0,1,1,6,14.31371640407785,18.896854764107307
충남,2023-01-30,45.07490221642764,15.439308996088656,1.7,-1.0,57.6,1020.9000000000001,0.0,1,1,0,18.470088871203078,34.652701252236135
충남,2023-01-31,38.44755388841927,16.51552197802198,2.4,1.4,76.0,1015.1,0.0,1,1,1,15.439308996088656,10.044201520912548
충남,2023-02-01,56.994977208222245,28.12462802098564,2.7,1.5,66.4,1017.7000000000002,0.0,2,1,2,16.51552197802198,11.429923305294409
충남,2023-02-02,47.10334274952919,16.73611111111111,1.8,-2.4,58.0,1024.6,0.0,2,1,3,28.12462802098564,21.17803760848602
충남,2023-02-03,40.077083333333334,18.89560185185185,1.4,-2.3,62.9,1021.2,0.0,2,1,4,16.73611111111111,19.467483506126296
충남,2023-02-04,48.85539437896646,32.51495920217588,1.2,-2.1,76.4,1022.5,0.0,2,1,5,18.89560185185185,14.31371640407785
충남,2023-02-05,69.1908014571949,50.31693989071038,1.1,-0.8,80.4,1022.2,0.0,2,1,6,32.51495920217588,18.470088871203078
충남,2023-02-06,86.79397316827064,62.88208646186851,1.6,1.4,75.4,1019.3,0.0,2,1,0,50.31693989071038,15.439308996088656
충남,2023-02-07,107.2991028128031,79.66197866149369,1.6,1.8,80.9,1018.8999999999999,0.0,2,1,1,62.88208646186851,16.51552197802198
충남,2023-02-08,80.73811047131585,56.72006291320111,1.5,0.1,69.0,1024.3,0.0,2,1,2,79.66197866149369,28.12462802098564
충남,2023-02-09,51.928360891445,35.363515456506114,1.7,3.6,53.6,1023.0,0.0,2,1,3,56.72006291320111,16.73611111111111
충남,2023-02-10,28.796003717472118,23.1103624535316,1.8,3.0,83.5,1018.1999999999999,0.0,2,1,4,35.363515456506114,18.89560185185185
충남,2023-02-11,52.160813308687615,41.62315157116451,1.4,1.3,79.4,1020.7000000000002,0.0,2,1,5,23.1103624535316,32.51495920217588
충남,2023-02-12,90.14093959731544,73.08017968106303,1.8,2.5,75.3,1018.6,0.0,2,1,6,41.62315157116451,50.31693989071038
충남,2023-02-13,58.86333408626674,43.72159190361805,2.4,4.4,71.1,1015.8,0.0,2,1,0,73.08017968106303,62.88208646186851
충남,2023-02-14,44.69575211176088,27.17047054364306,2.7,0.6,54.6,1020.5,0.0,2,1,1,43.72159190361805,79.66197866149369
충남,2023-02-15,33.14792648444863,20.515425699026075,1.6,1.9,59.6,1025.6,0.0,2,1,2,27.17047054364306,56.72006291320111
충남,2023-02-16,34.88205010261128,23.88267520581228,1.5,1.1,71.1,1027.8,0.0,2,1,3,20.515425699026075,35.363515456506114
충남,2023-02-17,53.755324074074075,37.746875,1.2,3.3,68.5,1024.4,0.0,2,1,4,23.88267520581228,23.1103624535316
충남,2023-02-18,94.33605072463769,71.29273852657005,1.1,5.2,65.6,1017.0,0.1,2,1,5,37.746875,41.62315157116451
충남,2023-02-19,49.3006416131989,33.6087916284754,3.8000000000000003,2.3,66.6,1018.0,0.0,2,1,6,71.29273852657005,73.08017968106303
충남,2023-02-20,39.143253710323904,11.542519770339075,3.5,-1.2,53.4,1024.8,0.0,2,1,0,33.6087916284754,43.72159190361805
충남,2023-02-21,33.19813953488372,17.399302325581395,2.1,-2.4,51.1,1032.0,0.0,2,1,1,11.542519770339075,27.17047054364306
충남,2023-02-22,40.739962928637624,25.134392956441147,1.2,-1.1,60.8,1027.6,0.0,2,1,2,17.399302325581395,20.515425699026075
충남,2023-02-23,37.88267208094795,21.988490214352286,0.9,0.9,71.0,1021.8,0.0,2,1,3,25.134392956441147,23.88267520581228
충남,2023-02-24,63.6374080882353,40.12867647058823,2.4,2.4,59.4,1022.7,0.0,2,1,4,21.988490214352286,37.746875
충남,2023-02-25,35.84963768115942,16.48913043478261,3.7,0.5,44.9,1030.1,0.0,2,1,5,40.12867647058823,71.29273852657005
충남,2023-02-26,35.093297101449274,19.889492753623188,1.3,-0.2,53.1,1034.1,0.0,2,1,6,16.48913043478261,33.6087916284754
충남,2023-02-27,51.74500454132607,32.851725703905544,1.1,1.3,60.800000000000004,1031.3,0.0,2,1,0,19.889492753623188,11.542519770339075
충남,2023-02-28,45.89663397826663,30.11258772283617,1.4,2.8,75.3,1024.5,0.0,2,1,1,32.851725703905544,17.399302325581395
충남,2023-03-01,44.47373188405797,26.028079710144926,2.4,4.7,64.1,1020.3,0.0,3,2,2,30.11258772283617,25.134392956441147
충남,2023-03-02,52.16366402800429,11.303430924062214,3.6,1.1,39.9,1025.9,0.0,3,2,3,26.028079710144926,21.988490214352286
충남,2023-03-03,40.70574606116775,15.392956441149213,1.6,1.5,73.9,1025.1,0.0,3,2,4,11.303430924062214,40.12867647058823
충남,2023-03-04,55.793214285714285,29.160069124423963,1.0,4.9,71.3,1025.9,0.0,3,2,5,15.392956441149213,16.48913043478261
충남,2023-03-05,70.27611940298507,43.99894159012629,1.2,5.6,51.4,1024.4,0.0,3,2,6,29.160069124423963,19.889492753623188
충남,2023-03-06,66.53098557692309,39.01840472027972,2.1,5.9,60.5,1020.5,0.0,3,2,0,43.99894159012629,32.851725703905544
충남,2023-03-07,65.49499520613614,31.019511025886864,3.8,9.9,73.1,1017.2,0.0,3,2,1,39.01840472027972,30.11258772283617
충남,2023-03-08,56.087825278810406,23.256737918215613,3.8999999999999995,12.9,61.300000000000004,1015.6000000000001,0.0,3,2,2,31.019511025886864,26.028079710144926
충남,2023-03-09,54.52989880404784,30.716267173488884,2.6,9.3,82.3,1013.0999999999999,0.0,3,2,3,23.256737918215613,11.303430924062214
충남,2023-03-10,82.17398336414048,43.53530499075785,2.0,9.8,68.5,1016.0,0.0,3,2,4,30.716267173488884,15.392956441149213
충남,2023-03-11,106.10416666666667,45.04257246376812,2.1,13.0,54.5,1018.8,0.0,3,2,5,43.53530499075785,29.160069124423963
충남,2023-03-12,64.6,26.139555555555557,4.3,5.1,70.8,1018.9,6.3,3,2,6,45.04257246376812,43.99894159012629
충남,2023-03-13,40.00285204114561,9.009533297414889,2.9,3.2,43.1,1020.1000000000001,0.0,3,2,0,26.139555555555557,39.01840472027972
충남,2023-03-14,47.46831637372803,10.59452454623752,4.0,8.1,60.5,1015.1000000000001,0.0,3,2,1,9.009533297414889,31.019511025886864
충남,2023-03-15,46.8400365630713,12.223034734917734,3.5,8.6,68.0,1018.1000000000001,0.0,3,2,2,10.59452454623752,23.256737918215613
충남,2023-03-16,69.5101505316945,11.57923629332965,2.4,4.5,37.0,1026.5,0.0,3,2,3,12.223034734917734,30.716267173488884
충남,2023-03-17,58.667264573991034,19.02511210762332,2.0,6.0,40.6,1021.0,0.0,3,2,4,11.57923629332965,43.53530499075785
충남,2023-03-18,55.440550133096714,23.80656610470275,2.4,6.4,46.8,1017.4000000000001,0.0,3,2,5,19.02511210762332,45.04257246376812
충남,2023-03-19,91.13309671694765,55.16992014196983,1.6,4.8,73.3,1017.7999999999998,0.0,3,2,6,23.80656610470275,26.139555555555557
충남,2023-03-20,81.8264683252116,51.45448191844063,1.2,7.0,52.4,1013.2,0.0,3,2,0,55.16992014196983,9.009533297414889
충남,2023-03-21,75.04461050724638,40.930253623188406,1.5,10.3,43.8,1009.0,0.0,3,2,1,51.45448191844063,10.59452454623752
충남,2023-03-22,93.2358666061706,57.29802631578948,1.7,14.4,44.3,1006.7000000000002,0.0,3,2,2,40.930253623188406,12.223034734917734
충남,2023-03-23,138.142696122633,43.838931469792605,2.8,13.1,54.5,1005.0,0.1,3,2,3,57.29802631578948,11.57923629332965
충남,2023-03-24,136.8746700310559,23.570535714285715,2.2,8.0,44.4,1013.3,0.0,3,2,4,43.838931469792605,19.02511210762332
충남,2023-03-25,84.29891304347827,21.38677536231884,1.6,8.9,59.60000000000001,1015.7,0.0,3,2,5,23.570535714285715,23.80656610470275
충남,2023-03-26,61.06159420289855,17.980072463768117,2.8,6.7,48.5,1016.0,0.0,3,2,6,21.38677536231884,55.16992014196983
충남,2023-03-27,46.20540540540541,19.01126126126126,1.6,4.8,59.5,1019.6,0.0,3,2,0,17.980072463768117,51.45448191844063
충남,2023-03-28,68.2123405899781,29.22926109057759,1.5,6.1,63.89999999999999,1021.3,0.0,3,2,1,19.01126126126126,40.930253623188406
충남,2023-03-29,80.19034236896196,37.0509779676259,1.5,9.0,63.400000000000006,1019.7000000000002,0.0,3,2,2,29.22926109057759,57.29802631578948
충남,2023-03-30,67.29740909090908,32.497727272727275,1.4,10.7,41.5,1017.0,0.0,3,2,3,37.0509779676259,43.838931469792605
충남,2023-03-31,86.95534111310593,44.758527827648116,1.4,11.7,44.5,1015.8999999999999,0.0,3,2,4,32.497727272727275,23.570535714285715
충남,2023-04-01,92.78260869565217,51.442768411712514,1.7,13.9,43.9,1013.0999999999999,0.0,4,2,5,44.758527827648116,21.38677536231884
충남,2023-04-02,57.82475598935226,35.4871339840284,2.4,16.8,29.799999999999997,1015.7000000000002,0.0,4,2,6,51.442768411712514,17.980072463768117
