date,region_key,PM10_avg,PM25_avg,ws_avg,ta_avg,hm_avg,pa_avg,rn_day,month,season,dayofweek,PM25_lag1,PM25_lag7
2023-02-08,경기,72.40531335149863,52.06368330464716,1.5,0.5,72.3,1022.2,11.394455994455992,2,4,2,65.40387275242047,32.931141868512114
2023-02-09,경기,42.43481228668942,27.51835334476844,2.3,3.5,55.8,1022.0,0.0,2,4,3,52.06368330464716,16.977240896358545
2023-02-10,경기,24.606163223840163,18.632534246575343,1.8,3.4,84.4,1016.3,0.5,2,4,4,27.51835334476844,20.189357290946788
2023-02-11,경기,49.094530722484805,39.46502900034118,0.9,1.3,83.4,1019.1,11.394455994455992,2,4,5,18.632534246575343,30.49898097826087
2023-02-12,경기,76.09399930627818,62.32221063607925,1.2,2.9,70.5,1017.0,11.394455994455992,2,4,6,39.46502900034118,53.97119341563786
2023-02-13,경기,35.19637978142077,23.716690042075736,1.7,5.8,62.1,1013.8,11.394455994455992,2,4,0,62.32221063607925,63.71762652705061
2023-02-14,경기,39.6812242090784,23.758426966292134,2.1,1.4,53.8,1018.2,11.394455994455992,2,4,1,23.716690042075736,65.40387275242047
2023-02-15,경기,21.28537087912088,11.776334269662922,1.8,2.8,50.4,1024.0,11.394455994455992,2,4,2,23.758426966292134,52.06368330464716
2023-02-16,경기,30.086428089128965,19.71188763275094,2.0,1.5,72.4,1025.9,0.0,2,4,3,11.776334269662922,27.51835334476844
2023-02-17,경기,49.31096730245232,34.1527634740817,1.2,2.9,69.4,1022.8,11.394455994455992,2,4,4,19.71188763275094,18.632534246575343
2023-02-18,경기,86.79482004709048,63.81102891728312,1.0,5.8,57.0,1015.2,11.394455994455992,2,4,5,34.1527634740817,39.46502900034118
2023-02-19,경기,52.331639566395665,36.28199052132702,3.0,2.8,63.4,1015.1,0.2,2,4,6,63.81102891728312,62.32221063607925
2023-02-20,경기,39.381984422621066,9.285177595628415,3.0,-0.6,48.9,1022.1,11.394455994455992,2,4,0,36.28199052132702,23.716690042075736
2023-02-21,경기,33.874744724302246,16.44005496392992,1.9,-1.6,46.8,1029.9,11.394455994455992,2,4,1,9.285177595628415,23.758426966292134
2023-02-22,경기,46.1911309728429,28.310703152060963,1.4,0.0,60.5,1025.5,11.394455994455992,2,4,2,16.44005496392992,11.776334269662922
2023-02-23,경기,43.81338392549155,25.98925848925849,1.4,1.6,69.6,1019.8,11.394455994455992,2,4,3,28.310703152060963,19.71188763275094
2023-02-24,경기,53.60810350697991,31.465862068965517,2.5,2.7,58.4,1020.2,11.394455994455992,2,4,4,25.98925848925849,34.1527634740817
2023-02-25,경기,39.223333333333336,17.645466847090663,2.4,0.8,41.4,1027.2,11.394455994455992,2,4,5,31.465862068965517,63.81102891728312
2023-02-26,경기,38.40833333333333,21.39219643457787,1.5,1.2,47.6,1031.9,11.394455994455992,2,4,6,17.645466847090663,36.28199052132702
2023-02-27,경기,51.87410440122825,33.06291047355686,1.4,2.6,54.4,1029.4,11.394455994455992,2,4,0,21.39219643457787,9.285177595628415
2023-02-28,경기,43.893223819301845,29.087586206896553,1.4,3.6,67.3,1022.7,11.394455994455992,2,4,1,33.06291047355686,16.44005496392992
2023-03-01,경기,41.264352469959945,22.256556825823807,2.5,5.6,56.1,1017.6,11.394455994455992,3,1,2,29.087586206896553,28.310703152060963
2023-03-02,경기,58.07705363204345,10.293549499827527,3.1,1.5,38.9,1023.2,11.394455994455992,3,1,3,22.256556825823807,25.98925848925849
2023-03-03,경기,43.39720898570456,16.776736111111113,2.0,4.0,65.6,1023.2,11.394455994455992,3,1,4,10.293549499827527,31.465862068965517
2023-03-04,경기,71.4828398384926,41.476353666895136,1.5,6.6,70.4,1024.1,11.394455994455992,3,1,5,16.776736111111113,17.645466847090663
2023-03-05,경기,76.06381534283774,50.5109439124487,1.3,6.0,60.8,1022.6,11.394455994455992,3,1,6,41.476353666895136,21.39219643457787
2023-03-06,경기,63.036064425770306,36.50193593804998,1.3,7.1,50.1,1018.6,11.394455994455992,3,1,0,50.5109439124487,33.06291047355686
2023-03-07,경기,69.9505865623889,35.86688195191962,1.7,10.1,65.6,1015.3,0.0,3,1,1,36.50193593804998,29.087586206896553
2023-03-08,경기,66.54205607476635,31.60242251514072,1.6,11.6,66.6,1014.2,0.0,3,1,2,35.86688195191962,22.256556825823807
2023-03-09,경기,62.41036269430052,39.94109297374024,2.0,9.9,82.1,1011.0,0.1,3,1,3,31.60242251514072,10.293549499827527
2023-03-10,경기,91.37068670994192,47.90066225165563,1.5,12.1,60.8,1014.1,11.394455994455992,3,1,4,39.94109297374024,16.776736111111113
2023-03-11,경기,106.37861466039004,51.376511226252155,1.6,13.6,54.6,1016.9,11.394455994455992,3,1,5,47.90066225165563,41.476353666895136
2023-03-12,경기,57.43773202834964,24.77354570637119,3.5,5.4,67.1,1015.8,5.2,3,1,6,51.376511226252155,50.5109439124487
2023-03-13,경기,35.907120743034056,7.549524145223828,2.7,3.0,36.3,1018.0,11.394455994455992,3,1,0,24.77354570637119,36.50193593804998
2023-03-14,경기,47.42634854771784,10.465705240942667,2.8,8.6,45.4,1013.4,11.394455994455992,3,1,1,7.549524145223828,35.86688195191962
2023-03-15,경기,53.390294627383014,13.91234918381831,2.8,8.5,67.1,1015.9,11.394455994455992,3,1,2,10.465705240942667,31.60242251514072
2023-03-16,경기,65.89576094510076,10.78149190710767,2.4,4.5,35.0,1024.2,11.394455994455992,3,1,3,13.91234918381831,39.94109297374024
2023-03-17,경기,47.0,15.067415730337078,1.5,6.4,39.1,1019.0,11.394455994455992,3,1,4,10.78149190710767,47.90066225165563
2023-03-18,경기,61.56898907103825,27.14004829251466,2.3,7.0,50.9,1014.8,11.394455994455992,3,1,5,15.067415730337078,51.376511226252155
2023-03-19,경기,90.71067031463748,55.48835592631213,1.8,6.1,70.0,1015.7,11.394455994455992,3,1,6,27.14004829251466,24.77354570637119
2023-03-20,경기,76.74660633484163,50.33273957962237,1.2,7.0,57.4,1011.4,11.394455994455992,3,1,0,55.48835592631213,7.549524145223828
2023-03-21,경기,73.15752706950751,41.09483065953654,1.2,10.7,44.4,1007.3,11.394455994455992,3,1,1,50.33273957962237,10.465705240942667
2023-03-22,경기,82.63806877387982,45.107306741969644,1.5,15.6,49.3,1004.9,11.394455994455992,3,1,2,41.09483065953654,13.91234918381831
2023-03-23,경기,121.44684559079819,34.19957612151183,1.8,15.8,54.5,1002.1,0.2,3,1,3,45.107306741969644,10.78149190710767
2023-03-24,경기,147.6487517337032,26.373347251217815,1.5,10.9,43.9,1010.7,11.394455994455992,3,1,4,34.19957612151183,15.067415730337078
2023-03-25,경기,100.86051282051282,25.385596140592696,1.6,10.7,59.3,1013.6,11.394455994455992,3,1,5,26.373347251217815,27.14004829251466
2023-03-26,경기,64.95272108843537,16.204686423156446,3.0,8.4,40.4,1013.1,11.394455994455992,3,1,6,25.385596140592696,55.48835592631213
2023-03-27,경기,48.657534246575345,19.30981921304502,1.8,6.0,47.5,1017.5,11.394455994455992,3,1,0,16.204686423156446,50.33273957962237
2023-03-28,경기,70.48402948402948,30.668794326241134,1.5,7.8,58.1,1019.5,11.394455994455992,3,1,1,19.30981921304502,41.09483065953654
2023-03-29,경기,85.70104166666667,40.195720799719396,1.5,9.9,60.3,1017.9,11.394455994455992,3,1,2,30.668794326241134,45.107306741969644
2023-03-30,경기,81.96410079392474,40.259578874697965,1.5,11.2,50.1,1015.2,11.394455994455992,3,1,3,40.195720799719396,34.19957612151183
2023-03-31,경기,105.00722642807983,51.97565992458005,1.6,11.8,52.1,1013.9,11.394455994455992,3,1,4,40.259578874697965,26.373347251217815
2023-04-01,경기,92.05216802168022,49.0010162601626,1.4,14.7,47.9,1011.4,11.394455994455992,4,1,5,51.97565992458005,25.385596140592696
2023-04-02,경기,50.780570652173914,29.501867572156197,2.6,17.1,31.0,1014.4,11.394455994455992,4,1,6,49.0010162601626,16.204686423156446
2023-04-03,경기,52.11048557353976,30.352107686857952,2.4,17.4,29.1,1017.2,11.394455994455992,4,1,0,29.501867572156197,19.30981921304502
2023-04-04,경기,35.67527031740495,18.131002824858758,2.9,17.1,41.1,1013.7,9.5,4,1,1,30.352107686857952,30.668794326241134
2023-04-05,경기,17.267674991206473,12.130403968816442,3.4,11.9,93.9,1004.4,35.7,4,1,2,18.131002824858758,40.195720799719396
2023-04-06,경기,66.56944937833038,55.62293314162473,2.3,8.3,92.5,1006.7,3.6,4,1,3,12.130403968816442,40.259578874697965
2023-04-07,경기,77.51950293406972,45.061338941465124,2.7,7.9,63.4,1010.3,11.394455994455992,4,1,4,55.62293314162473,51.97565992458005
2023-04-08,경기,42.13328845506563,7.806081081081081,2.6,7.6,57.9,1014.8,11.394455994455992,4,1,5,45.061338941465124,49.0010162601626
2023-04-09,경기,64.55006720430107,16.027899159663864,2.0,9.8,59.1,1014.7,11.394455994455992,4,1,6,7.806081081081081,29.501867572156197
2023-04-10,경기,47.87396978021978,16.806861063464837,2.3,12.4,49.5,1010.5,11.394455994455992,4,1,0,16.027899159663864,30.352107686857952
2023-04-11,경기,68.34274755927476,18.821056289089647,3.2,12.7,72.4,1006.7,0.0,4,1,1,16.806861063464837,18.131002824858758
2023-04-12,경기,276.6618206992039,30.818903070024145,2.2,8.9,54.4,1013.5,11.394455994455992,4,1,2,18.821056289089647,12.130403968816442
2023-04-13,경기,200.84702646957717,28.296449500172354,1.2,11.3,44.6,1012.9,11.394455994455992,4,1,3,30.818903070024145,55.62293314162473
2023-04-14,경기,96.84119875990355,21.502240606687348,1.4,15.3,56.6,1008.4,11.394455994455992,4,1,4,28.296449500172354,45.061338941465124
2023-04-15,경기,59.22237380627558,21.345565749235472,1.7,11.8,87.0,1000.7,2.0,4,1,5,21.502240606687348,7.806081081081081
2023-04-16,경기,114.83573388203018,33.41032608695652,2.0,10.4,70.5,1001.4,11.394455994455992,4,1,6,21.345565749235472,16.027899159663864
2023-04-17,경기,100.6287023977433,28.157488600491057,1.7,13.0,55.9,1010.3,11.394455994455992,4,1,0,33.41032608695652,16.806861063464837
2023-04-18,경기,45.91122807017544,19.125884016973124,2.2,14.3,74.3,1006.9,1.0,4,1,1,28.157488600491057,18.821056289089647
2023-04-19,경기,39.07509472959008,19.05816788575409,2.3,18.3,65.8,1005.0,11.394455994455992,4,1,2,19.125884016973124,30.818903070024145
2023-04-20,경기,27.001376462491397,14.826207855404936,2.2,15.7,88.8,1005.9,0.0,4,1,3,19.05816788575409,28.296449500172354
2023-04-21,경기,62.85743660041124,16.240918437285814,2.5,16.8,50.3,1007.6,11.394455994455992,4,1,4,14.826207855404936,21.502240606687348
2023-04-22,경기,73.39240935276177,14.8254347084896,2.0,16.7,20.4,1014.6,11.394455994455992,4,1,5,16.240918437285814,21.345565749235472
2023-04-23,경기,69.42,17.39250425894378,1.6,15.0,41.8,1018.2,11.394455994455992,4,1,6,14.8254347084896,33.41032608695652
2023-04-24,경기,53.62573913043478,15.37674094707521,2.4,14.4,44.8,1018.0,11.394455994455992,4,1,0,17.39250425894378,28.157488600491057
2023-04-25,경기,33.17880566102865,15.200621546961326,1.8,10.2,68.1,1011.3,0.1,4,1,1,15.37674094707521,19.125884016973124
2023-04-26,경기,28.33617747440273,13.862704918032787,2.8,9.0,71.4,1009.9,0.0,4,1,2,15.200621546961326,19.05816788575409
2023-04-27,경기,39.18844049247606,21.56072528224427,1.5,11.5,67.9,1015.5,11.394455994455992,4,1,3,13.862704918032787,14.826207855404936
2023-04-28,경기,40.11114922813036,18.790665751544267,1.7,14.9,64.8,1011.7,1.3,4,1,4,21.56072528224427,16.240918437285814
2023-04-29,경기,27.08519269776876,12.754182314783202,2.7,12.6,87.3,1002.7,14.2,4,1,5,18.790665751544267,14.8254347084896
2023-04-30,경기,42.84273097826087,14.001711742553919,3.0,12.8,68.9,1006.0,0.0,4,1,6,12.754182314783202,17.39250425894378
2023-05-01,경기,44.20682663061845,17.026639344262296,1.9,13.7,60.9,1012.9,11.394455994455992,5,1,0,14.001711742553919,15.37674094707521
2023-05-02,경기,34.89204152249135,13.479261066573718,1.4,15.9,47.4,1017.6,11.394455994455992,5,1,1,17.026639344262296,15.200621546961326
2023-05-03,경기,43.79735835940215,17.74258807115452,2.0,18.4,54.4,1016.1,11.394455994455992,5,1,2,13.479261066573718,13.862704918032787
2023-05-04,경기,45.03921568627451,20.887928052576964,2.1,20.4,65.8,1008.4,11.394455994455992,5,1,3,17.74258807115452,21.56072528224427
2023-05-05,경기,10.156598042524468,5.0740489130434785,2.8,19.3,91.3,997.8,9.4,5,1,4,20.887928052576964,18.790665751544267
2023-05-06,경기,9.51586765698852,5.98234894772573,2.9,12.9,85.3,1001.9,46.8,5,1,5,5.0740489130434785,12.754182314783202
2023-05-07,경기,32.98621848739496,24.246797033041133,1.7,12.4,60.9,1008.3,1.7,5,1,6,5.98234894772573,14.001711742553919
2023-05-08,경기,36.01044204664114,21.871080139372822,1.9,13.1,60.0,1012.1,11.394455994455992,5,1,0,24.246797033041133,17.026639344262296
2023-05-09,경기,51.86790505675955,29.153634171546678,1.7,14.8,62.8,1012.2,11.394455994455992,5,1,1,21.871080139372822,13.479261066573718
2023-05-10,경기,58.47882394119706,32.98909218859958,1.5,16.2,61.1,1012.4,11.394455994455992,5,1,2,29.153634171546678,17.74258807115452
2023-05-11,경기,53.14080560420315,27.201899402040098,1.7,17.5,51.8,1013.3,11.394455994455992,5,1,3,32.98909218859958,20.887928052576964
2023-05-12,경기,53.86981843096951,29.89051094890511,1.4,16.8,57.3,1012.3,11.394455994455992,5,1,4,27.201899402040098,5.0740489130434785
2023-05-13,경기,40.713416694829334,23.01329696556427,1.8,16.7,67.5,1008.5,11.394455994455992,5,1,5,29.89051094890511,5.98234894772573
2023-05-14,경기,26.27764705882353,14.695725915875169,1.7,16.9,62.1,1005.1,11.394455994455992,5,1,6,23.01329696556427,24.246797033041133
2023-05-15,경기,40.75564040263797,21.215309332401258,1.7,19.4,58.6,1003.8,11.394455994455992,5,1,0,14.695725915875169,21.871080139372822
2023-05-16,경기,60.76850227990179,30.337899543378995,2.0,22.1,55.9,1006.0,11.394455994455992,5,1,1,21.215309332401258,29.153634171546678
2023-05-17,경기,40.0708026638626,15.50475854776172,2.8,22.1,65.9,1008.6,11.394455994455992,5,1,2,30.337899543378995,32.98909218859958
